stabf,g4,g3,g2,g1,p4,p3,p2,p1,tau4,tau3,tau2,tau1
0,0.254125649,0.296340343,0.586284267,0.496688923,-1.660373449,-1.907918517,-0.565271286,4.133563252,9.110992879,7.091819719,5.055779802,8.974265026
1,0.239530897,0.725355631,0.35341687,0.697163373,-1.631225952,-0.610551584,-1.441009465,3.682787001,2.006589326,2.039353251,6.971078472,7.662535122
1,0.751425853,0.823466615,0.358576951,0.155940532,-1.640990116,-1.552237984,-1.310120769,4.503348869,1.356992601,3.505245781,7.61054223,3.306660162
0,0.623638882,0.686434208,0.551874797,0.26170138,-0.92983445,-1.394808085,-1.979712417,4.304354952,7.604329193,8.041044644,4.306871165,9.34960261
0,0.200896048,0.564388998,0.937481795,0.468671725,-1.503784053,-1.250031898,-0.669400053,3.423216004,8.256557952,5.941170468,3.747968238,8.069510866
1,0.315920788,0.111865128,0.197188805,0.291237571,-1.277655983,-0.558268057,-0.93498739,2.77091143,1.584185864,5.76036626,1.366009574,3.983884491
0,0.380002888,0.065760106,0.741308902,0.91534728,-1.007550228,-0.983255836,-1.784214219,3.775020283,7.48023393,2.355622634,3.280159196,9.708396432
0,0.553021243,0.345206902,0.226377309,0.261239318,-0.830769876,-0.555422254,-0.773167818,2.159359949,8.740627605,8.294495896,0.572202584,9.856181613
1,0.310268761,0.602928587,0.962685511,0.820060931,-1.283697028,-1.176701422,-0.708847184,3.169245634,3.058093592,9.981110074,2.889694588,0.988497075
1,0.367909577,0.275618247,0.581955923,0.55779171,-1.042517616,-0.57642315,-1.04434324,2.663284006,1.642571527,3.963724466,2.165688849,8.716781657
0,0.217643825,0.770830453,0.301161953,0.223197554,-1.948515258,-1.435445743,-1.338067775,4.722028776,9.455299227,8.229178633,9.532200087,4.479162054
0,0.390765461,0.456008304,0.199255285,0.229217257,-1.614117326,-0.986207658,-1.892166762,4.492491746,5.871095546,9.418460244,4.661208948,5.026328708
0,0.955477952,0.074314061,0.892778578,0.675075875,-0.51136017,-0.785939416,-1.998224776,3.295524362,5.353490701,9.671675471,0.538449973,7.749009264
1,0.821441176,0.606244674,0.416316935,0.506900599,-1.145879744,-0.754231969,-1.276939966,3.177051679,2.744698727,2.166462471,2.029746536,1.078565493
1,0.904674137,0.090003145,0.578982153,0.059650074,-1.884647168,-1.252802025,-1.323722275,4.461171468,2.03654068,2.459194037,6.806129866,1.403375392
0,0.348054499,0.590584413,0.604971239,0.421855424,-1.286783088,-1.727607773,-1.815968921,4.830359782,2.131752909,6.511902075,6.525179656,1.861696422
1,0.895550951,0.492409569,0.9844082,0.927903191,-1.919339196,-1.470208031,-1.162568034,4.552115261,9.838296962,7.145092603,0.912449989,3.299260708
0,0.673092266,0.78857728,0.494526236,0.723936315,-0.858611441,-1.555491712,-0.736557697,3.15066085,7.298969268,3.28683881,4.172499896,3.509436528
0,0.377045774,0.085452337,0.639246493,0.786175738,-1.920274685,-1.531201941,-1.908222723,5.35969935,0.859093399,5.739380151,7.090498689,6.608336775
0,0.416270301,0.934592005,0.100738137,0.18169545,-1.04977157,-0.846686515,-1.373779073,3.270237158,2.777361853,6.735370509,6.246933599,5.574460357
0,0.129874719,0.516663603,0.191089908,0.784606897,-1.134227458,-1.736864391,-0.867213325,3.738305174,2.214423611,7.833065655,8.935253699,9.265660944
0,0.501181477,0.418799725,0.8108306,0.645117902,-1.651667586,-1.748174481,-1.892992989,5.292835057,3.315626728,7.873212893,5.043000869,1.889656566
1,0.073615862,0.496314578,0.762486216,0.448262188,-1.929618073,-0.653225709,-1.726104193,4.308947975,7.695248474,7.807902696,1.119728429,1.201957499
1,0.386329385,0.206223517,0.745177005,0.200954925,-1.860971556,-0.794391046,-1.084856089,3.74021869,2.48995434,1.057223256,6.600971253,9.331650605
0,0.583266781,0.207973679,0.950445528,0.845139853,-1.925577344,-0.771886858,-1.949291082,4.646755285,3.852233635,5.983650015,4.769794016,4.79075612
0,0.969995067,0.793471671,0.915688373,0.720158503,-0.520309812,-1.103024919,-1.389715053,3.013049784,3.558540854,3.070368262,9.016959904,7.867029295
0,0.352969559,0.964344569,0.94653009,0.386682591,-0.555290213,-1.885143776,-1.10866634,3.549100329,0.578249161,6.059303056,3.61817048,5.032833674
0,0.266431144,0.257072852,0.636038139,0.678928209,-0.753458097,-1.133680547,-1.121810991,3.008949635,4.685395059,6.16761852,2.5066304,8.102511639
1,0.052949402,0.437638642,0.474594501,0.273343141,-1.332642578,-1.338951195,-1.745879737,4.41747351,9.470979758,0.746462799,9.571338475,6.058817256
1,0.345030443,0.737627902,0.433057295,0.8764757,-1.309177989,-0.79906648,-0.659505729,2.767750198,8.097278485,4.035686856,6.070529226,1.237990542
0,0.691231594,0.378084762,0.574141727,0.413208081,-1.956533578,-0.77824024,-1.402200644,4.136974462,5.159125691,8.902488543,2.116409261,5.779209053
0,0.898145008,0.425583051,0.053838876,0.51680776,-1.598140587,-1.305056623,-0.68374778,3.58694499,6.89867749,6.910408884,2.653695648,3.290388073
0,0.727124177,0.954939369,0.9836842,0.162128856,-0.610151473,-1.873820452,-0.713788311,3.197760235,4.696594207,3.5514153,7.819498808,9.032973167
0,0.765772005,0.360571856,0.51913583,0.169407832,-1.850365146,-1.31462977,-0.658820461,3.823815377,7.900443714,1.722763337,5.238340208,1.508124171
1,0.411957834,0.141030649,0.362275752,0.704506229,-1.475046446,-1.208255383,-1.035355629,3.718657458,2.8596771,1.606873539,3.606880324,9.324805291
0,0.106886743,0.477902395,0.877326362,0.653238277,-1.343125519,-1.048662883,-1.83005863,4.221847032,2.23406288,2.41783778,3.27653198,3.131066941
1,0.204735224,0.544085225,0.320653169,0.32264795,-0.615322412,-1.656890673,-0.707572316,2.979785401,1.628987879,8.985572208,1.233574378,8.579040118
0,0.130871355,0.339035673,0.702958817,0.257581659,-1.328321204,-0.756172276,-1.357647975,3.442141455,6.848493029,4.873200456,7.95858906,7.252010339
0,0.520042082,0.764784078,0.390753563,0.604400004,-1.909934912,-1.876103112,-1.190438195,4.976476219,9.577773719,5.440163354,9.564486832,2.578401808
0,0.066978106,0.377137277,0.683695938,0.360692811,-1.531729198,-1.311038564,-0.613529338,3.456297101,3.847387996,9.922276381,5.779007677,4.395883729
1,0.242972195,0.099198725,0.117525933,0.401156803,-1.533780841,-1.042466799,-1.537563906,4.113811545,8.120250705,9.893738296,9.222245272,4.244257962
0,0.390997072,0.14741929,0.358904173,0.790186183,-1.688507465,-0.64936906,-1.508060808,3.845937333,1.313549252,1.623863777,7.642432019,8.98298846
0,0.276263935,0.241350364,0.799688709,0.24226849,-0.54801275,-0.611978132,-1.26426087,2.424251752,2.3014621,7.98317038,7.678843246,9.37475748
1,0.907497862,0.880177744,0.327914833,0.206467831,-1.328908407,-1.552742071,-1.051383598,3.933034076,1.335522195,8.03078821,8.495546592,2.011286224
0,0.506739365,0.392573902,0.524617794,0.913942185,-0.539165469,-1.058198285,-1.127461835,2.724825589,9.097769741,2.389260013,2.186064712,5.018692632
0,0.919444073,0.577489141,0.715260537,0.375039681,-1.670673639,-1.552380517,-0.738473766,3.961527921,9.352281821,9.667736995,7.289112911,8.65920897
1,0.690754941,0.573013511,0.187267741,0.640608609,-0.936289286,-1.681423455,-1.636116929,4.253829671,3.470451961,0.79690093,9.456287233,4.382909289
0,0.40545992,0.207388828,0.249976367,0.915693368,-1.954116121,-1.764736882,-1.605337601,5.324190604,3.153208656,4.380447636,9.746223321,7.732921866
0,0.17240496,0.782573566,0.911432541,0.402928447,-1.113310582,-1.944606631,-1.568376356,4.626293569,5.816283605,4.102658489,2.152271319,8.446343597
0,0.97496709,0.819803042,0.108284741,0.383738459,-1.951745742,-1.963931497,-1.213349646,5.129026885,9.803609524,3.94501385,1.940894716,7.119893272
0,0.384128922,0.31574586,0.833309789,0.604469852,-1.659924114,-1.506777498,-1.289672236,4.456373847,1.138129853,1.988813461,6.838355839,6.179983461
0,0.558291029,0.961711736,0.65462855,0.322244217,-0.851746277,-1.952075502,-1.77173037,4.57555215,5.790818511,8.185247411,9.512931408,3.374034337
1,0.900583652,0.913544773,0.333793564,0.467091409,-1.175164685,-1.694438359,-1.702002177,4.571605221,2.602664105,0.665624175,1.162507984,9.306869873
0,0.783185668,0.791577817,0.492546891,0.359126925,-1.17220715,-1.085416214,-0.829852025,3.087475389,8.296389564,1.193876085,5.239398544,9.819754448
1,0.146252676,0.389114966,0.870402207,0.417398486,-1.608284411,-0.948418657,-1.898670343,4.455373411,6.551374135,1.210154617,2.790644676,3.974359806
1,0.240557152,0.107353002,0.318903579,0.327580606,-1.72480871,-0.702004466,-1.981527452,4.408340628,5.761843562,3.782865734,8.131665121,3.09591268
0,0.620725877,0.666199003,0.577995969,0.485053251,-1.765548617,-1.277090773,-1.618620529,4.661259919,3.090714459,6.462611689,9.530731312,7.673181173
0,0.760235362,0.634125182,0.754429503,0.796609641,-1.921586697,-0.708604806,-0.779735635,3.409927138,9.876534159,8.090995849,7.534389033,1.418026679
1,0.139897358,0.068611599,0.896284126,0.945126222,-0.764079994,-1.81395344,-1.640177286,4.21821072,3.117382495,3.011085191,1.900626328,2.548224613
1,0.532917354,0.945392571,0.18525499,0.226736039,-0.656446696,-0.697874131,-1.491091423,2.845412251,7.894637984,1.36120873,7.41269269,5.818840399
0,0.190479927,0.552465049,0.841950969,0.526210259,-0.817489112,-0.548816474,-1.834309384,3.20061497,6.436392583,5.742076622,3.131930324,5.309555127
1,0.19343841,0.872340257,0.348985754,0.065956165,-1.389746905,-0.812465258,-1.017803272,3.220015435,1.268120355,6.335784865,4.304975485,1.085253709
0,0.42641412,0.11418504,0.984756298,0.677443746,-1.550554701,-1.652417001,-0.907045508,4.110017211,4.961123584,5.001410562,6.575024606,3.232876324
0,0.562944127,0.717923313,0.139267912,0.268625141,-1.829773663,-0.880754058,-1.770753412,4.481281133,1.629667819,9.677991351,8.9685517,8.914371886
1,0.763621196,0.419559286,0.239547538,0.160153523,-1.772359734,-1.939984161,-1.963918343,5.676262238,1.920000404,5.622906257,7.095202575,8.903753013
0,0.230091309,0.241237551,0.80769389,0.624096462,-1.918979862,-1.785642191,-1.224998291,4.929620344,2.947312263,5.902562443,7.2874343,6.162910951
0,0.772252563,0.616265991,0.368492653,0.150834756,-1.784980665,-0.796014345,-1.527250679,4.108245689,4.210454376,3.425651797,5.370866202,1.777541495
1,0.59613666,0.060661938,0.875597887,0.423401058,-0.745797406,-0.8114888,-1.053309986,2.610596193,1.324800118,4.002478584,3.132850198,8.602667189
0,0.878940735,0.719838942,0.87412159,0.419840796,-1.717062399,-1.445283868,-1.265816756,4.428163024,2.813013249,9.926068738,5.790915683,3.410810245
0,0.721706774,0.656219088,0.41119993,0.562073208,-1.542229299,-1.09766334,-1.188275988,3.828168628,5.040446749,5.014374641,7.997647756,3.417033017
0,0.455085514,0.600301995,0.457402205,0.445510068,-1.283567688,-1.459474559,-1.95352054,4.696562787,9.630111328,3.580804105,3.485989613,7.948758314
0,0.512878549,0.895608591,0.950858346,0.947325186,-0.54391103,-1.518653546,-1.064601175,3.127165751,1.855808784,0.647651151,3.010054806,4.651411773
0,0.855756661,0.630331686,0.548218126,0.66750147,-0.874688187,-1.407408833,-0.577459865,2.859556885,9.613534484,3.706493984,8.57567007,8.026668342
0,0.701277451,0.419480824,0.943302833,0.599192737,-1.109892048,-0.750713464,-0.863479258,2.72408477,7.422432271,9.100815175,0.790020721,8.973254239
0,0.641548441,0.848795146,0.471066981,0.589064792,-1.60103176,-1.699457175,-1.223113955,4.52360289,5.213241131,9.54515498,1.156717118,3.56005243
1,0.904525551,0.369497187,0.397998232,0.933451877,-1.125287256,-1.67424037,-1.600837054,4.40036468,1.906996034,1.143692603,3.751582484,9.788659753
0,0.589639757,0.709103273,0.74762155,0.660339125,-0.978317764,-1.343444521,-1.410898666,3.732660951,5.228289942,9.721268255,9.486435069,9.388761406
1,0.401838391,0.096725228,0.555776252,0.604004335,-1.959622421,-1.893137925,-0.804966456,4.657726802,1.901188768,1.211373031,2.45125296,8.823452125
1,0.959238283,0.145272426,0.468775469,0.637518128,-1.566267199,-1.537169924,-1.541201175,4.644638298,1.973317098,0.864587549,6.733228801,3.535566265
0,0.849015207,0.664110679,0.96995547,0.536083834,-1.057440819,-1.913654205,-1.27111722,4.242212243,6.433917918,1.813658879,3.068678052,2.840437132
0,0.415825539,0.803351261,0.940850781,0.627015189,-1.142948888,-1.962693177,-0.735457436,3.841099502,1.946482798,2.241958322,1.885899332,3.876958704
0,0.701321053,0.568600796,0.80630539,0.412025928,-1.508432538,-1.845284254,-1.975928666,5.329645458,3.782243322,8.74273751,4.212587487,9.785777934
1,0.746495406,0.551519927,0.468425289,0.340092638,-0.607648066,-1.303750737,-1.903835132,3.815233936,2.581254519,1.383773075,6.715647767,7.973794139
0,0.884614435,0.136851489,0.670731464,0.348967119,-1.688233848,-1.102507787,-0.975029126,3.765770761,3.054611868,5.200043089,6.416296346,5.331343511
1,0.347648869,0.593354538,0.749989296,0.291155492,-0.975749021,-0.705828785,-1.149762703,2.831340509,9.318133128,7.451439866,1.255570381,2.865326627
0,0.417847132,0.22174485,0.628716981,0.65899727,-0.556623846,-1.366188677,-1.338397125,3.261209648,2.713653283,3.827549079,6.454944126,6.5209598
0,0.708935567,0.128580154,0.432974805,0.250413999,-0.970217878,-1.866887308,-1.017619138,3.854724324,9.457188044,3.749169506,5.970963428,8.360899096
1,0.3345362,0.555306205,0.25379508,0.706441782,-0.846476594,-0.883490999,-1.676161385,3.406128978,7.376786122,1.447743467,6.311079238,4.622527996
1,0.17457012,0.375896085,0.376399552,0.946723105,-0.709767383,-1.255078146,-0.755423808,2.720269336,8.343397916,8.572982052,2.737197821,0.937782465
0,0.430545434,0.951557646,0.835863412,0.571774539,-1.468489683,-1.687662063,-1.416948414,4.57310016,8.269675222,7.489247458,9.819632021,3.391439762
1,0.219025007,0.440236878,0.302073797,0.269630353,-1.149098602,-1.666795218,-1.77256785,4.58846167,1.992320405,7.010091774,9.943341523,8.318815055
0,0.170836335,0.760121834,0.231523919,0.722634723,-0.526721768,-1.007086048,-1.491470972,3.025278788,1.542256599,7.200478251,8.940797918,9.881593927
0,0.96821061,0.486336167,0.102653497,0.734500679,-1.803282451,-1.303273852,-1.726419434,4.832975737,2.784672066,5.309636527,8.129656334,4.823852224
0,0.987685741,0.749802611,0.278811082,0.702192532,-1.10349111,-0.818079545,-0.601012967,2.522583622,5.618205326,3.776408292,4.662850901,6.643125154
0,0.147583047,0.99101109,0.27300821,0.508140445,-0.726707842,-0.621663578,-0.995457304,2.343828724,6.60271538,6.42221222,7.430418171,0.896163868
0,0.275821347,0.301774943,0.829921566,0.835018452,-1.696157049,-1.881217076,-0.575434677,4.152808803,2.564962782,5.695308438,3.400494708,3.094028671
1,0.779560687,0.273628148,0.137330456,0.998853841,-1.235057956,-1.195503872,-1.25972622,3.690288049,9.388871498,8.105191374,6.189989461,1.78836994
0,0.302972692,0.076141175,0.722289581,0.436776239,-1.180106245,-1.690647463,-1.168227726,4.038981434,6.883077782,4.693701901,8.770303427,6.189592797
0,0.777923231,0.51577441,0.428165674,0.701282513,-0.882144102,-1.465281567,-1.71862733,4.066052999,3.836987271,2.067307991,6.768552518,8.452229308
0,0.168755852,0.255496544,0.144018569,0.807647448,-1.990294723,-1.389718974,-0.730597286,4.110610983,4.758631372,6.9520907,8.832121474,8.180128305
0,0.459102906,0.204429546,0.854567315,0.079026501,-1.397489558,-1.055860833,-1.191517971,3.644868361,5.762757911,8.310655786,7.321473123,2.350495427
0,0.832948103,0.804297135,0.383414312,0.59367958,-1.049731947,-0.681777053,-0.946482326,2.677991326,6.494505332,5.573966168,5.229799823,5.715488294
0,0.407707309,0.718501783,0.887101461,0.057950628,-0.871456915,-1.27200375,-1.865545353,4.009006018,4.781314776,4.79173434,4.38834689,7.585518943
0,0.334935836,0.810821553,0.442423268,0.686524484,-1.219679216,-1.068716265,-0.62601035,2.914405832,7.976664684,3.914455196,1.81371995,7.795060248
0,0.477431946,0.670704775,0.182252999,0.918947664,-1.127128172,-0.72858926,-1.909641285,3.765358716,5.498024733,0.686639731,6.220836153,7.129814616
1,0.516169314,0.637542038,0.173378643,0.275708716,-0.697890727,-1.097423328,-1.34098477,3.136298825,0.966361425,7.741672685,0.681340399,9.325626455
1,0.627446204,0.452704457,0.065890153,0.982090162,-1.322594038,-1.158565269,-1.503044118,3.984203424,1.853120758,8.403589766,4.246325096,3.125238343
0,0.684521456,0.45162079,0.74181888,0.902785634,-1.017429768,-0.847552051,-1.648733606,3.513715426,1.850311163,6.758893779,2.525002797,5.39524206
1,0.065002365,0.278225706,0.467547854,0.232197129,-0.601963547,-1.445981308,-1.578706619,3.626651474,4.791858121,8.116908003,6.191980587,3.812370597
0,0.701523834,0.588715138,0.058223116,0.550912005,-1.664253448,-1.232455744,-1.533188505,4.429897698,8.732266926,1.95358618,0.767145885,5.556502885
1,0.153553754,0.251985331,0.095360039,0.799332056,-0.894025548,-0.956175486,-0.836726338,2.686927371,9.398787417,0.724832379,8.244192067,2.837221501
0,0.48657837,0.216889989,0.294628154,0.758596065,-1.862983596,-0.782448796,-0.990384574,3.635816965,9.855937949,2.550468814,2.045812588,8.472177282
1,0.338152149,0.092532154,0.403082814,0.468060118,-1.906876963,-1.072118956,-1.973620604,4.952616523,7.88711961,1.450890922,3.871382804,8.26992483
1,0.107879561,0.337168827,0.217667748,0.423962481,-1.784176408,-1.779119136,-0.969770019,4.533065564,5.728373549,1.523679391,6.771439125,0.72000158
0,0.268112636,0.591010124,0.743608051,0.718430416,-0.900755531,-1.524201013,-1.473890651,3.898847194,4.264156161,7.077512724,7.233700678,7.730662589
1,0.479801196,0.10385883,0.609485718,0.420992869,-1.051539009,-0.822430713,-1.488531439,3.362501161,1.953450373,1.162981874,4.456122485,1.724530563
1,0.526801489,0.1795692,0.349128948,0.861369319,-0.914156971,-1.134991305,-1.428691322,3.477839599,6.275574156,9.288692488,9.661576104,1.092123623
1,0.537834649,0.465545007,0.592031775,0.357283957,-1.899148417,-1.398077882,-1.919496205,5.216722504,4.543612413,1.752122437,6.78314595,1.656056515
0,0.320353909,0.998382494,0.620766643,0.114589577,-1.929936493,-0.928091031,-1.424814048,4.282841573,8.422074811,4.804329142,9.193007387,1.301641808
0,0.605050503,0.653150765,0.271090249,0.466848678,-1.91633369,-1.457839302,-1.799121329,5.173294321,3.011722402,7.866564307,1.36959273,5.519753872
0,0.368697039,0.855434368,0.290194505,0.912184981,-1.283775495,-1.93339277,-1.976380475,5.19354874,2.42134534,1.934902767,8.731403505,9.521134177
0,0.254584997,0.807742719,0.312086625,0.983317232,-1.054179565,-1.510626412,-0.85949243,3.424298407,0.720642433,6.35116665,1.426538738,6.16938879
